STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AUT,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_3,_Z,2018,CUR,2,WB_SHP,602,0,WB_SHP,PU,56.40946,Annual,Austria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AUT,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_9,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,54.46112,Annual,Austria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AUT,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_9,_Z,2019,CUR,2,WB_SHP,602,0,WB_SHP,PU,57.64287,Annual,Austria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AUT,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,54.98421,Annual,Austria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AUT,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2020,CUR,2,WB_SHP,602,0,WB_SHP,PU,59.09612,Annual,Austria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2007,CUR,2,WB_SHP,602,0,WB_SHP,PU,46.32938,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,48.90019,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2009,CUR,2,WB_SHP,602,0,WB_SHP,PU,47.91656,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,48.99603,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_13,_Z,2010,CUR,2,WB_SHP,602,0,WB_SHP,PU,48.19316,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_13,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,50.46215,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_8,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,48.90019,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_8,_Z,2017,CUR,2,WB_SHP,602,0,WB_SHP,PU,50.02124,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_3,_Z,2013,CUR,2,WB_SHP,602,0,WB_SHP,PU,48.88954,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_3,_Z,2018,CUR,2,WB_SHP,602,0,WB_SHP,PU,51.22011,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_9,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,48.99603,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_9,_Z,2019,CUR,2,WB_SHP,602,0,WB_SHP,PU,52.60099,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,50.46215,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEL,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2020,CUR,2,WB_SHP,602,0,WB_SHP,PU,53.03771,Annual,Belgium,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEN,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_16,_Z,2011,CUR,2,WB_SHP,602,0,WB_SHP,PU,1.989917,Annual,Benin,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2011-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEN,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_16,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,2.123896,Annual,Benin,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2011-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BFA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_6,_Z,2009,CUR,2,WB_SHP,602,0,WB_SHP,PU,2.053225,Annual,Burkina Faso,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BFA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_6,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,2.448357,Annual,Burkina Faso,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGD,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_17,_Z,2005,CUR,2,WB_SHP,602,0,WB_SHP,PU,2.960369,Annual,Bangladesh,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2005-2010,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGD,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_17,_Z,2010,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.244506,Annual,Bangladesh,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2005-2010,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGD,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_18,_Z,2010,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.244506,Annual,Bangladesh,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2010-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGD,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_18,_Z,2016,CUR,2,WB_SHP,602,0,WB_SHP,PU,3.579725,Annual,Bangladesh,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2010-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_19,_Z,2007,CUR,2,WB_SHP,602,0,WB_SHP,PU,12.86304,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2011,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_19,_Z,2011,CUR,2,WB_SHP,602,0,WB_SHP,PU,13.78208,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2011,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2007,CUR,2,WB_SHP,602,0,WB_SHP,PU,12.86304,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,14.0506,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2009,CUR,2,WB_SHP,602,0,WB_SHP,PU,15.45905,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,16.27757,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_20,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,15.46649,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_20,_Z,2018,CUR,2,WB_SHP,602,0,WB_SHP,PU,19.6149,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_21,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,15.46649,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_21,_Z,2019,CUR,2,WB_SHP,602,0,WB_SHP,PU,20.8615,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,15.46649,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2020,CUR,2,WB_SHP,602,0,WB_SHP,PU,22.82248,Annual,Bulgaria,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_4,_Z,2006,CUR,2,WB_SHP,602,0,WB_SHP,PU,9.207119,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2006-2011,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_4,_Z,2011,CUR,2,WB_SHP,602,0,WB_SHP,PU,12.92337,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2006-2011,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_6,_Z,2009,CUR,2,WB_SHP,602,0,WB_SHP,PU,11.15871,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_6,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,16.63947,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_7,_Z,2011,CUR,2,WB_SHP,602,0,WB_SHP,PU,12.92337,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2011-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_7,_Z,2016,CUR,2,WB_SHP,602,0,WB_SHP,PU,14.54671,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2011-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_8,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,14.58461,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_8,_Z,2017,CUR,2,WB_SHP,602,0,WB_SHP,PU,14.99615,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_3,_Z,2013,CUR,2,WB_SHP,602,0,WB_SHP,PU,16.06319,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_3,_Z,2018,CUR,2,WB_SHP,602,0,WB_SHP,PU,16.04961,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLR,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_9,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,16.63947,Annual,Belarus,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
